,0,1
0,11486966,11467134
1,9605391,10727238
2,5028558,11674034
3,11928858,11931090
4,11047118,9089411
5,11681606,10526091
6,1349108,6158116
7,11152274,10756771
8,11014111,11011617
9,11674071,11590373
10,11408579,11408080
11,10896085,6619597
12,11797495,7632668
13,8902959,10889797
14,11205393,11203860
15,5027661,11659409
16,10538330,10436503
17,11439349,11439809
18,11764546,11764547
19,3523799,11090788
20,9655591,11022282
21,11229243,11196959
22,11418771,11417473
23,11577352,11512897
24,6136673,10644186
25,11382524,11383164
26,3523391,10867259
27,11655346,11607549
28,11073849,11070934
29,11474911,10099181
30,11736077,11937485
31,10855449,11202879
32,11349034,11344942
33,11498745,11261885
34,11238572,11801145
35,3525227,10342759
36,5207669,11079383
37,11589902,11589616
38,11762206,11757848
39,4118389,11336412
40,10052291,10773289
41,11308062,11843660
42,11694986,11692968
43,10837195,10814794
44,11287309,11287308
45,10129770,10350784
46,11235972,10654406
47,11291749,11291750
48,11539107,11542167
49,3525790,10882015
50,11564456,10706329
51,10817938,10815597
52,10948483,11730669
53,11582260,11707595
54,10949567,10563298
55,5207669,10925918
56,5028966,10451362
57,11761513,11377894
58,11181602,11278926
59,11499961,11549155
60,9257854,9247399
61,11814456,11861342
62,11649590,11660139
63,11287234,11491297
64,11734383,11722690
65,11691566,11690690
66,11134764,11134540
67,11766877,11837452
68,11597787,11554712
69,11719989,11932660
70,11078570,11078573
71,12000796,1570220
72,10884196,10882887
73,11916644,11975043
74,11928064,11483198
75,11334153,11347022
76,11199605,11197041
77,10880086,10880085
78,4176142,11506090
79,11876310,8788114
80,11661028,11726475
81,10815409,10815640
82,2536900,11875063
83,11623500,11638604
84,6136673,11641090
85,11595324,11592810
86,11227481,10261921
87,11340970,10616765
88,8919815,10753250
89,11895608,11928212
90,11119504,11027999
91,11235647,11481256
92,10994682,10998224
93,6136691,11512018
94,11212144,11219147
95,10538330,11143266
96,11283226,11282793
97,11522196,11248993
98,4927403,10924875
99,11403465,11410877
100,11728745,11186416
101,11170107,11174661
102,11337900,11337901
103,11818373,11629581
104,6200842,7425958
105,11295398,529638
106,10022210,11675496
107,11808025,11922328
108,11037656,10326623
109,10767838,10779341
110,3524046,11038044
111,11483822,11521883
112,11476499,11472799
113,11004569,11005186
114,11105672,11105680
115,5640421,11548660
116,11380217,11423601
117,10843737,10854307
118,10874109,10861096
119,10835882,10949685
120,11430379,10203204
121,11181762,11238514
122,11386004,11376696
123,10793859,11778421
124,11028159,11031732
125,11425969,11421712
126,6136661,11172931
127,10511493,11760951
128,11047118,10778990
129,3525790,10991165
130,7872378,5898865
131,10902724,10902725
132,11003513,11003514
133,2567511,11253986
134,11540272,11540297
135,10975492,10974499
136,11766378,4115588
137,3533610,11171556
138,5207669,11432232
139,11489443,11482690
140,11161781,10003278
141,2710260,7855543
142,8413925,11420520
143,10949076,10949337
144,11720105,11706403
145,10562377,11317813
146,11125482,11110907
147,10334635,11355018
148,11175709,11174599
149,11087144,4500706
150,6980665,9104484
151,10831933,10769832
152,6136773,11465681
153,11153025,11150941
154,7963339,11514434
155,10671358,11163887
156,11258602,11258603
157,11000154,10004199
158,10756751,8254189
159,11530820,11909977
160,6136661,11052832
161,3517044,10785232
162,11098890,11500570
163,11094661,11047056
164,11046474,11039367
165,11046466,11046018
166,10974064,10975053
167,7106548,10986105
168,10973187,5646096
169,11372522,1298222
170,7106548,10839681
171,5868614,11526219
172,3531916,11407484
173,11036552,11035819
174,5028966,9132693
175,10910311,10910310
176,11052354,11050635
177,6136490,11692948
178,10844321,10641544
179,11711868,11540076
180,11293707,11253089
181,11755630,11871968
182,10988760,10439000
183,10810134,10828997
184,11064726,9912903
185,9696792,10915599
186,11778450,10810437
187,11036907,11036678
188,11987192,11987064
189,10762812,10761456
190,10856010,10855511
191,11761373,11755818
192,11609608,11344461
193,6136672,11954030
194,10683855,11286824
195,11099955,766868
196,11400180,11403631
197,11005822,9815418
198,11476471,11399929
199,11578641,11580172
200,10767727,10763680
201,11741353,10663229
202,11548209,10189830
203,10895787,10858868
204,9172585,11476496
205,11672346,11671426
206,11420246,11199660
207,11575288,11525914
208,11568892,11548897
209,11217368,11206796
210,11249975,11274534
211,10805914,10804797
212,11902677,11910105
213,11880738,11880736
214,10909921,10909190
215,11451837,11355031
216,10758756,10759405
217,5927260,10902458
218,10746660,11001780
219,11611304,11611302
220,10960403,11735837
221,11656677,5076030
222,11843634,11835035
223,11517503,11516955
224,10812125,10766399
