,0,1
0,8184870,8151330
1,3523799,8210488
2,6136434,8142438
3,6136434,7837056
4,6860532,7769863
5,7632472,7717160
6,8004469,8063695
7,8286957,8286973
8,6136472,8202281
9,7963813,7961966
10,7730767,7730688
11,6136662,7861653
12,6136607,7873150
13,8179540,8179547
14,8071461,8071018
15,8015331,8014337
16,6136607,7740464
17,7833370,7907849
18,7749163,7240917
19,6136662,5220873
20,7920340,8148523
21,3525790,8270155
22,8056563,7638142
23,8134867,8134858
24,6135247,7671522
25,2344664,7676223
26,3525227,8095288
27,8216045,7257358
28,8158492,8122945
29,6136488,7717015
30,8076903,8075928
31,6136661,7968167
32,8090961,8247715
33,7847772,7919122
34,6136639,7411085
35,6136488,7502404
36,8208131,8200777
37,8238966,8238547
38,7537869,7993943
39,7784924,7809654
40,8038249,8038280
41,5590239,7962023
42,7876106,7876070
43,5207669,7951186
44,3516775,8002570
45,7214912,8251020
46,7860703,5240144
47,6136655,8146485
48,7878489,7879416
49,6421298,7973094
50,7724062,7724033
51,7845974,4815934
52,3543511,7831230
53,7748664,7474327
54,7985867,8106755
55,7703820,7727053
56,8154139,8154141
57,7795254,7877192
58,8256366,8252073
59,6850395,5822668
60,8147591,8147698
61,7858624,7358944
62,7922393,7922391
63,7696869,7696870
64,6136638,7699889
65,8273553,8129824
66,7176702,7162865
67,8118292,7939082
68,7820310,7938252
69,6136673,7677955
70,7679261,4629319
71,6650143,6859264
72,7755169,7747144
73,1490720,8249096
74,7694947,7694437
75,8221178,8221338
76,3533610,7770175
77,6667479,8271300
78,6101098,4117961
79,6901494,6009546
80,4732332,7961538
81,8094970,8095157
82,2327794,7813083
83,3516775,8120109
84,7685502,5614340
85,7826677,8108981
86,6705340,7891706
87,7838146,7839196
88,7634824,7679616
89,8031595,8029779
90,8076365,8076713
91,8181760,6605878
92,6136655,8103621
93,7917809,7836761
94,6501176,8049606
95,6391546,7838713
96,7962355,8031474
97,8124327,8123898
98,7918119,7918123
99,7790374,7797241
100,3525823,8267417
101,8060863,5785285
102,8170197,8173991
103,7675206,7697776
104,2584611,7967324
105,6860532,5077049
106,8051469,8138070
107,7845745,7845927
108,8054732,8054574
109,7903255,7992313
110,6136607,7927520
111,7790577,7853165
112,8130214,8142018
113,8015621,8016102
114,7958095,7958105
115,2536900,7675542
116,8136034,8136034
117,804907,8067380
118,8162386,7533423
119,3517044,7749137
120,7714965,7696102
121,7668474,7673449
122,7783721,7879458
123,3534353,8216220
124,6136435,8189571
125,7985008,7986320
126,7804624,7806905
127,8077532,8074699
128,8200887,8236215
129,8028573,7943210
130,7862998,7983957
131,7701026,7701539
132,7846022,8143695
133,6136660,7855336
134,7788780,7788963
135,8051131,8053102
136,7243633,7894161
137,7943035,7950367
138,7838357,7838604
139,3534898,8104916
140,8189541,8211021
141,7924622,7923702
142,7790755,7806412
143,5868305,7743423
144,6021322,8162234
145,7941946,7940572
146,7760016,7762221
147,7926509,7925706
148,7925665,7883781
149,6899063,7712341
150,7856777,7856925
151,7895479,7970039
152,3516775,7852306
153,7154769,6386852
154,7769989,7772526
155,8032817,7389615
156,7563841,7832563
157,8285084,8266240
158,7873365,7880655
159,5228614,8104736
160,8012602,8013236
161,6136654,8216782
