,0,1
0,29019033,29026641
1,28475271,28484532
2,29218776,29221632
3,29849506,29865875
4,28468338,28484458
5,27852624,27909518
6,28634592,24775179
7,28486875,28486859
8,29033187,29025318
9,30017834,29706732
10,27485475,27485475
11,27468089,27469300
12,22587358,29632451
13,7306046,29145860
14,26889448,29381984
15,28442226,28442197
16,28481701,28486577
17,28097592,28097256
18,27520504,27301805
19,27579084,27614413
20,27632149,27636125
21,29525735,29525798
22,29652653,29887633
23,29737518,29739231
24,27537738,18747567
25,28266784,28273490
26,27401155,27429802
27,28591649,28612297
28,26902177,27861557
29,29973947,29975137
30,27085419,27827680
31,28239649,28244014
32,29691220,29691177
33,29911352,29904455
34,10076995,29527754
35,29262784,29314293
36,27507793,27489675
37,19624655,28979326
38,29514584,29516261
39,29599099,29596774
40,29810423,29811336
41,29615967,29616590
42,29091136,29958698
43,27510143,27507148
44,29260082,29268197
45,28552650,28552685
46,26785271,27326015
47,22335897,28197384
48,29032738,29038631
49,30077393,30079229
50,28373681,28370574
51,25896087,25398515
52,30077413,30077634
53,29824449,29795128
54,28088641,28088763
55,29785826,29790441
56,26682018,27969990
57,29836552,29824789
58,28844086,28842625
59,29550442,29551422
60,27672716,27961913
61,28584855,28567872
62,28100922,27753027
63,28554522,28554760
64,28186936,28251705
65,27595426,27594054
66,27629352,27659095
67,29187701,29186696
68,20672849,27442485
69,29313750,29281452
70,29537739,26109981
71,24857970,29686455
72,29271994,29271871
73,27507917,27507987
74,24237538,28398328
75,30016688,30016666
76,29895787,29888780
77,28892991,28882895
78,27507811,27517920
79,29387900,29387889
80,28834308,28836922
81,29117771,29115422
82,27776076,20949860
83,23047519,29026613
84,28378674,28380283
85,28429890,28428301
86,28266979,28317092
87,29358848,29566921
88,29157091,29124805
89,28468180,28470203
90,28836776,28824557
91,29526108,25299277
92,29202002,29202005
93,28050525,28051572
94,28512506,28512370
95,29876409,29879045
96,29716295,29721473
97,29790240,29791478
98,28732947,28733244
99,28912192,28887878
100,28075879,28080835
101,27768531,27771838
