,0,1
0,3615694,3615755
1,3533610,3688027
2,3575977,3581661
3,359963,3636892
4,3732262,3753497
5,3523571,3549038
6,3345775,3573771
7,3500887,3500721
8,3396425,3525223
9,3682268,3706090
10,1792014,3611167
11,3642942,3736475
12,3517044,3745474
13,3762352,3762010
14,3520922,3335289
15,3497184,3715940
16,3517044,3755109
17,3781236,3781199
18,3639020,2683269
19,3498864,3678603
20,2787443,3714805
21,3689130,3690689
22,3734223,3734222
23,3692970,3693044
24,3549825,3556696
25,3624221,3513099
26,1659372,3722236
27,3533611,3549059
28,3500943,3542471
29,3402118,3549011
30,3523799,3785773
31,3696399,3696390
32,3563345,3639174
33,3493209,3482381
34,2905215,3546734
35,3523799,3749184
36,1042227,3676769
37,3567558,3663586
38,3577893,3578649
39,3730465,3730537
40,3782967,3782303
41,3732660,3727018
42,3675810,3675805
43,3558679,3558850
44,3517044,3613821
45,1100477,3179119
46,3732642,3732415
47,3517044,3735956
48,2839413,3556941
49,3463165,3304546
50,3566373,3565466
51,3550493,3675774
52,3788920,3789005
53,3782306,3782983
54,3751164,3751950
55,3758358,3344088
56,3332718,3487557
57,3548568,3525731
58,3501833,3597469
59,2813914,3487852
60,2923705,3462788
61,3685244,3685395
62,2382375,2960927
63,3621953,3621509
64,3420679,3523250
65,3580040,3580093
66,3517044,3753543
67,3497116,3525802
68,3542020,3646021
69,3532922,3558258
70,3697017,3697018
71,3747488,3746817
72,3517044,3786592
73,3546853,3547194
74,3746222,3745580
75,3594948,3429570
76,3785187,3784175
77,3517044,3736256
78,3512869,3552297
79,3701134,3702222
80,3419991,3569136
81,3381883,3496145
82,3655810,3655837
83,3729260,3729019
84,2952974,3680197
85,3502677,3500130
86,3639095,883135
87,3668035,3668484
88,3544917,3591133
89,3589054,3476728
90,3680761,3678123
91,3583203,3746558
92,3217924,3708645
93,3588039,3588062
94,3742474,3743263
95,3549034,3593907
96,2368427,3487760
97,3575272,3635126
98,3776308,3780623
99,3503144,3503054
100,3511635,3505511
101,1086532,2826748
102,3517044,3772909
103,3517044,3706972
104,3662495,3658873
105,3523799,3671487
106,3639552,3542390
107,3599270,3591596
108,3760507,3757454
109,3475528,3542745
110,3729172,3729173
111,3608682,3608690
112,3160488,3729375
113,2965228,3786698
114,3542845,3741254
115,3512869,3650945
116,3664139,3664138
117,2090580,3579628
118,3634303,3634556
119,3583603,3583506
120,119054,3432092
121,3631107,3644924
122,1862332,3351259
123,3671729,3671484
124,3517044,3721362
125,3639602,3636142
126,3654042,3380903
127,3539559,3552207
128,3365103,3591953
129,3524039,3562944
130,3542371,3550822
131,3534485,3493723
132,3450948,3622209
133,3708931,3708933
134,3389093,3619457
135,2422300,3749025
136,3523799,3665957
137,3657941,3661281
138,3489029,3441708
139,3506212,3506198
140,3523571,3497440
141,3700332,3700330
142,3550629,3552180
143,3663412,3663414
144,3755509,3754470
145,3601571,3601238
146,3510313,3621222
147,3563822,3563823
148,3507662,3196597
149,3552186,3516810
150,3525735,3516781
151,3704342,3753169
152,3564060,793364
153,3633181,3633554
154,3549980,3519587
155,3438163,3507665
156,2788889,3495138
157,3580268,3579999
158,3736029,3736722
159,3549156,3774118
160,1971321,3668718
161,3355739,3232046
162,3762350,3760192
163,3742136,3741056
164,3542582,3497152
165,3691782,3692817
166,560920,3500558
167,1511114,3555862
168,3502149,3501224
169,3498125,3498540
170,3703628,3703494
171,3781770,3781056
172,3602894,3595278
173,3079681,3549244
174,3719947,3720711
175,3639552,3504709
176,2891093,3779143
177,3673535,3673609
178,3517044,3735865
179,3488904,2899045
180,2758661,2756262
181,3573896,3748092
182,3499606,3634216
183,3639359,3643088
184,3182217,2413300
185,3558907,3559191
186,3071543,3420853
187,3621085,3633999
188,3550590,3575451
189,3496008,3495425
190,3517044,3783264
191,3652016,3652169
192,3552247,3520695
193,3600291,3600636
194,3653602,3653616
195,-2,3533280
196,3013759,3627495
197,3001476,3428278
198,3123142,3488655
199,3523799,3600583
200,3512831,3519617
201,3182970,3501986
202,3745676,3745677
203,2545199,3690686
204,3778239,3586434
205,3588864,3693744
206,3628629,2529321
207,3754659,3754711
208,3552289,3764647
209,3554564,3555782
210,3667549,3680468
211,1572572,3548101
212,3774034,3773606
213,3571385,3570941
214,3578984,3574984
215,3659396,3656735
216,3203383,3519021
217,3499102,3711903
218,3604368,3606183
219,3626549,3351702
220,3254096,3621198
221,2320729,3766103
222,2647983,3568748
223,3332718,3599516
224,3499481,3522251
225,3622603,3787679
226,3603418,3552215
227,3519219,3514996
228,3294496,1028657
229,3105596,3782954
230,3484621,3482575
231,3491915,3566927
232,3500238,3632247
233,3577655,3565931
234,3550671,3550520
235,3492976,3552293
236,3580876,3580819
237,3498916,3552247
238,3517044,3705230
239,3228262,3315514
240,3766362,3766360
241,2953995,3568017
242,3644542,3701676
243,3423351,3701004
244,3778462,3778278
245,3583468,3583298
246,3025796,1998783
247,3611392,3532385
248,3550506,3727803
249,3514429,3347102
250,3601343,3576734
251,664135,3508400
252,3686877,3673132
253,3676447,3632320
254,3525263,3650295
255,3021824,3544254
256,2842607,3500517
257,3754239,3753904
258,3516775,3633912
259,3517044,3754008
260,2788891,3500691
261,3552322,3552188
262,3593203,3593204
263,3497255,3608100
264,3497941,3540181
265,3759070,3763930
266,2206990,3378628
267,-2,3506969
268,3527486,3515120
269,3523799,3639124
270,3754916,3754624
271,3512758,3498870
272,3485251,3484562
273,3668626,3692929
274,3679155,3679125
275,3740138,3740119
