,0,1
0,52943328,52942978
1,53397614,53382991
2,52273481,52272661
3,54947669,54948079
4,37911500,55502338
5,53845030,53844881
6,52442904,52444533
7,51457407,53011902
8,52754467,52755899
9,54283441,54285475
10,54636291,54636245
11,55533968,55534393
12,54230476,54229276
13,54677093,54677044
14,53232558,53237769
15,53092326,53093322
16,53578062,53576789
17,53846643,53846472
18,52852275,52849885
19,54290665,54291210
20,54173472,54187886
21,42641768,53498079
22,54122682,54123843
23,52162084,47504763
24,52977960,53573418
25,53827440,53825271
26,55235067,55193365
27,52640843,52641606
28,53036119,53036084
29,52338433,52337854
30,53796566,53794648
31,52310524,48687229
32,53594371,53591844
33,53415623,53412980
34,52504307,52511651
35,53495168,53485329
36,53463589,53456650
37,54896030,54873737
38,52700584,52700884
39,43290240,49678672
40,53847467,53847464
41,54043935,54043526
42,54800967,54800994
43,51330248,52894902
44,52228585,52227661
45,54629447,54636296
46,52526673,46552699
47,55485109,55484542
48,55498807,55499547
49,46242065,32384112
50,53234849,53234884
51,52676006,52676971
52,53231195,53234750
53,41786526,52424110
54,53742656,53756030
55,32092260,43278416
56,54053980,54050674
57,41911053,54720617
58,53130326,53128527
59,52481776,53642844
60,53678755,39786568
61,54657961,54664485
62,55321475,50659913
63,52237987,52238864
64,53451305,53449012
65,55200494,55200442
66,55505057,55505152
67,55147966,55148017
68,47300969,49019732
69,54550737,54030196
70,52797484,52798369
71,52793123,52791637
72,53314663,53313916
73,54760962,54749662
74,54166196,54169551
75,52505763,52504180
76,52609508,52603154
77,52263022,52424196
78,52932919,36585379
79,53469352,53469384
80,53174781,53175986
81,54285309,54285238
82,52133369,52359760
83,26097210,53673904
84,54463437,54463046
85,53964604,53993316
86,52314590,54348735
87,52506695,52507691
88,53385587,53386006
89,53111147,53113150
90,54603913,54607826
91,52622575,52621206
92,52959217,52952954
93,55454005,55454011
94,54122108,54124892
95,53467388,21352558
96,54328291,54314636
97,54597183,54601379
98,52385688,52374852
99,55337266,55395302
100,54382718,54385131
101,54516858,54515634
102,54861886,54861832
103,54233911,40217182
104,45029732,54147461
105,52847158,52847153
106,53136288,53136359
107,53183875,53183861
108,41327166,54613285
109,53820778,53830087
110,55244275,55244155
111,54215638,54215891
112,54641626,54640423
113,16504281,54504650
114,54567612,54565592
115,52690738,52690179
116,52357981,52038623
117,26716179,52614924
118,52490123,19636269
119,52537476,52537423
120,54203153,54200477
121,54032434,54007714
122,53318521,53318564
123,54668761,54667041
124,54345065,54344315
125,55056574,17980151
126,55008340,55007623
127,52289133,52289168
128,53094744,53093946
129,55414192,55414216
130,44460246,53447819
131,53084055,53084307
132,52404905,52397134
133,53199475,53199403
134,55493649,55493628
135,52249450,52248750
136,53301611,53295213
137,54369508,53951686
138,52784777,52784410
139,52872421,54879490
140,54459032,54458000
141,52817116,52817075
142,53270004,53270899
143,55314131,55314265
144,55295689,55295552
145,54322560,54322523
146,53698367,53695768
147,54419514,54424380
148,55239915,49017826
149,50215209,54247419
150,54564217,54565351
151,53368759,53393168
152,53399153,53398380
153,53031535,53029648
154,55221054,55222788
155,53401191,53397187
156,55392765,55392725
157,54420723,54421164
158,52285401,52285340
159,53524003,53524344
160,52774685,52774517
