,0,1
0,147911755,138993556
1,141948824,85498242
2,133214137,130471141
3,143355365,143376131
4,149199965,149146856
5,147593884,133073861
6,149236345,117417561
7,144557226,144701843
8,70318099,107106231
9,145307078,148475045
10,146753482,146744848
11,135286869,115942018
12,147952701,147965154
13,54962285,146036144
14,145105919,86865363
15,148225406,148269435
16,107657563,144188853
17,147783005,147791357
18,107623934,143278837
19,145530908,145758706
20,140906727,98799929
21,146942047,132678744
22,68090910,132681508
23,143670446,143670696
24,65996063,144761778
25,143329874,146812296
26,146833486,146830500
27,148885583,149013046
28,122370580,146331792
29,78946871,147283497
30,138630539,147187971
31,144738418,144784739
32,143484453,143486790
33,146380797,146380796
34,130061375,127312193
35,143175321,143130640
36,144966685,144966687
37,143227740,143287749
38,147764008,147777993
39,46551109,144835893
40,134027836,144823405
41,144876421,143289789
42,116323727,148284103
43,148178071,148208393
44,145132337,144781587
45,123460993,147335980
46,149416265,149463953
47,108698114,148359306
48,108243949,65450509
49,146753176,146188793
50,144302933,144347783
51,98896207,97388212
52,143555023,143581001
53,143756184,143749885
54,128400800,146630565
55,143673624,143674093
56,148377661,148374719
57,145282081,128914915
58,132551007,148542351
59,147190679,146576256
60,85753579,85413100
61,129974299,143682602
62,144546115,132014061
63,130061375,141914882
64,149022228,135996797
65,143825914,143825915
66,145994086,146184129
67,147177476,147312467
68,43539267,147011870
69,62504973,44240364
70,140429055,146570763
71,145664826,145672180
72,147466934,147517425
73,149176382,149171170
74,80772972,127272293
75,145004198,117960351
76,88123921,143345746
77,129271593,133218112
78,57840562,147461880
79,81684394,127559214
80,148242422,120365004
81,117457385,114325148
82,121114171,27695985
83,129766116,117478364
84,148644297,106373504
85,13252654,123662928
86,108219129,143582581
87,147306924,147309864
88,133214137,138170538
89,145711777,138529545
90,143358414,148636130
91,148565832,144019522
92,143585378,143676121
93,110714004,142658552
94,146855772,146905636
95,147178983,142102222
96,108913406,147151623
97,143459846,142073485
98,143470283,143458160
99,117549769,135810733
100,137167186,144139291
101,143167300,143184564
102,144144122,123146041
103,103981416,146264676
104,143395246,106195010
105,136264593,131509967
106,146531178,147371665
107,146401446,144249078
108,136264593,139886497
109,148425297,148433434
110,147547671,147553080
111,140723582,138371087
112,104025409,69599717
113,146697437,146738106
114,143634506,143650397
115,145088763,145013300
116,148463399,148262486
117,141695042,149357364
118,105431802,131786893
119,146940709,146941067
120,145508560,99888589
121,85358478,141332496
122,143286461,143299825
123,130414745,143753936
124,145793178,141116383
125,122310419,145021788
126,141442594,121971634
127,148946639,148951176
128,65996037,140713110
129,121545778,143761976
130,147860231,116827969
131,143162978,143276769
132,136372595,148073419
133,144316596,139566107
134,140777131,145862451
135,149166175,143266950
136,130061375,100211936
137,148647841,148584392
138,149230607,149184217
139,121906809,136368941
140,148645937,137336395
141,116640904,148998705
142,126210205,144370441
143,132253640,91926774
144,143728417,108962080
145,138644464,144284616
146,144279943,144282769
147,145894208,146091371
148,130373276,134445208
149,143968072,68495684
150,146626102,146620324
151,103925505,127559489
152,138917514,146050093
153,147721895,147909705
154,145371116,145373557
155,145699872,143779886
156,144402498,147799250
157,140237330,148854579
158,113180688,143179165
159,146081506,145997484
160,144470446,110459578
161,131057919,126208189
162,65995945,143362151
163,149617329,149614056
164,149046711,149058815
165,121843117,145476893
166,145426634,145261022
167,83909608,130222953
168,54113893,145803974
169,101408669,142804221
170,143438443,143438528
171,141556787,147872194
172,146753749,146755586
173,75720776,143720461
174,147432272,147797481
175,144743130,149556459
176,143286667,116515954
177,147060281,142517176
178,91544792,149501764
179,139553126,148290460
180,147404552,147406524
181,140718445,106381907
182,143767446,143768214
183,147218557,147218554
184,144803069,144829518
185,147563175,147563176
186,145831250,145907158
187,143442342,142839166
188,86842886,93135107
189,143243937,143243941
190,146219810,145579767
191,134654803,112193140
192,143648420,143651667
193,25660039,147388148
194,139878362,148977752
195,148664554,148666993
196,134196702,143671237
197,145126950,148339749
198,145788505,128881667
199,145491954,145394137
200,149620400,149394595
201,144722474,144776894
202,148639482,148586269
203,103826798,141764732
204,68003153,149365260
205,113107563,148601955
206,147672016,141977703
207,146593557,146593065
208,115679567,136214125
209,140009942,148338930
210,146124166,137812369
211,143113445,102468379
212,66733036,103929448
213,144999384,139529301
214,143350111,143354184
215,146781794,46258254
216,142535899,148062435
217,143685413,143601712
218,135978868,135394320
219,129161414,143903381
220,143226023,143150836
221,143712597,111832725
222,145368890,145309390
223,132930951,141116424
224,144251043,144332301
225,98285966,146914722
226,123460993,141933567
227,137017430,146576545
228,146090888,146096024
229,145667672,145665943
230,149261853,149198709
231,146839345,134954650
232,108679272,134254260
233,141349106,148451422
234,143287556,143288557
235,147397328,147383802
236,137334178,133752094
237,147874585,147876361
238,144037182,144033535
239,142648392,144658935
240,137153997,147358625
241,139630489,134961808
242,140521339,143514767
243,143930293,143925804
244,143119478,84851094
