,0,1
0,6136481,6718764
1,6836968,6877368
2,6198120,6881487
3,6492139,6746765
4,6645152,7081009
5,6136672,6485854
6,6341864,6436024
7,6496187,6493868
8,2418106,6726723
9,6946899,6946445
10,6640931,6661124
11,3722381,6383962
12,3563165,6798647
13,6783210,6783206
14,6945782,6943859
15,6136672,6758270
16,6136488,6952658
17,6439517,6370223
18,6757711,6197545
19,6834000,4361319
20,7002001,6993503
21,6832930,5300823
22,6651066,6651070
23,6553093,5172052
24,6297977,7062001
25,6681256,6669013
26,2351597,6637812
27,5166291,6735195
28,6592912,5396746
29,6482602,6515603
30,6834283,6829421
31,6900582,2585427
32,6738149,6739323
33,7016324,7044275
34,6465765,7038033
35,6775864,5026752
36,6772234,6739218
37,3523799,5606525
38,6912849,6913183
39,6777075,6777298
40,6136472,6976268
41,6791563,7034928
42,6499809,6499790
43,3516775,6652982
44,3516775,7035360
45,6797742,6799614
46,6708051,6724742
47,6730593,4873800
48,4964817,6920104
49,3517044,6698003
50,5553020,6287833
51,5516634,5031346
52,6816954,4520458
53,4899712,6590180
54,2298449,6907779
55,6303296,6988218
56,6496571,6504549
57,6513650,6013828
58,6906631,6906288
59,6588072,6725889
60,6520563,6547421
61,6514455,6509985
62,5932086,6749505
63,6553389,6840930
64,6658137,6660843
65,6769536,6769779
66,6570813,6569403
67,6961120,7087513
68,6457295,6457300
69,6793367,5988881
70,6377189,6432097
71,6893076,6892665
72,3960700,6911047
73,7059068,7059504
74,6136434,6527113
75,3217924,6690119
76,6496182,6496260
77,6742942,6760530
78,6136654,6883693
79,6428594,5833314
80,6792937,5631899
81,4899481,6736576
82,6870772,6801568
83,3525227,6465404
84,6714926,5394657
85,6778961,6753881
86,6374941,6537734
87,7018481,7018479
88,6956701,6955709
89,2088758,6826449
90,6987669,6910504
91,6742049,6772731
92,4839017,6896872
93,6687172,6687245
94,6617138,6587468
95,6136691,6867428
96,3517044,6549981
97,5379327,2067168
98,6136606,6787336
99,6136662,6920394
100,6586602,6584989
101,6812052,6840231
102,6862690,6863831
103,6790983,6904800
104,6785665,6790124
105,6582238,6582119
106,6843043,3239731
107,6657435,6657812
108,3687856,6850741
109,6766371,6765601
110,6622897,6589074
111,6929840,6929863
112,3523799,6934217
113,6136654,6859742
114,6735367,6673569
115,6738971,5984079
116,4833732,6486853
117,7047852,7049047
118,6766907,6767141
119,6818770,6835540
120,6457908,6456339
121,6786664,6753729
122,5888101,6683731
123,6826925,6826925
124,6458285,6750726
125,6585406,6585380
126,7067125,7067148
127,2400087,6650897
128,6538416,6353733
129,7075442,7075043
130,6876180,6876078
131,6591522,6591863
132,6457140,6457144
133,6463941,6471836
134,5383466,6560309
135,2759482,7071051
136,6136472,7002984
137,3523799,6602479
138,6768323,6768316
139,6473266,6473697
140,3217924,6578473
141,6746896,6737422
142,6136630,6913262
143,2939614,6680270
144,6732090,6732089
145,6837345,6837358
146,6728463,6801277
147,4833733,7071456
148,4107390,6977470
149,6757899,6762608
150,3525263,6693354
151,6862114,6861908
152,2536900,6408055
153,6774215,6803873
154,6448214,6448302
155,6968994,6907394
156,912607,6591229
157,6909223,6909220
