,0,1
0,154298282,159376629
1,142851505,108445391
2,123218562,39005538
3,153457833,162179897
4,161200753,153802908
5,151200029,87205176
6,159735773,159715120
7,145286370,138167360
8,80909129,161934457
9,39213102,160634470
10,126561577,158509717
11,155876266,103981077
12,159739331,161520884
13,146548298,157834008
14,162538900,155080890
15,141125806,160663991
16,124659570,159805156
17,76163668,152398254
18,102706565,138173154
19,158879178,158879180
20,128504151,156970702
21,160401359,161832881
22,154706792,158093613
23,158468583,158470837
24,107679783,152673461
25,157726363,157333314
26,96398117,138509815
27,161675917,98348978
28,162158985,161469014
29,157817989,157817992
30,161637437,161407306
31,98044366,157641820
32,152486204,152486204
33,79217530,161709439
34,147183542,119653716
35,81776084,153366568
36,146224992,148451831
37,162032511,162037960
38,157430880,142712403
39,141255854,158014180
40,104733922,158021062
41,132840457,161485257
42,159368972,159855691
43,46537743,152720062
44,160453378,158037835
45,156201202,159496354
46,157488188,155277915
47,154456686,159010546
48,65994793,150975443
49,137836701,161156001
50,158270062,91632040
51,161833607,162090972
52,158529409,158528137
53,140702550,163117007
54,160937638,160856181
55,151614663,160340058
56,155970498,155446249
57,161603307,161306318
58,158381459,132723947
59,156244729,152720755
60,143811216,162612582
61,157730681,156423241
62,158773009,158776628
63,160396045,158800200
64,160320402,160103346
65,161620000,69409590
66,157942514,148825028
67,98128212,113719515
68,158696002,158686810
69,160141377,145677035
70,138225300,158172879
71,157197395,157285723
72,157661748,158602740
73,120074479,161672022
74,158826796,116418088
75,148126230,120544450
76,158694820,128675174
77,158983602,158983602
78,153025061,162935856
79,162071233,162095083
80,149209575,151588802
81,137473999,112738692
82,156900749,156905421
83,134661509,159862906
84,158696006,132985093
85,157567737,157559046
86,145405070,162332932
87,159896208,161429578
88,161544685,161092570
89,162661884,158617863
90,159694726,156462798
91,135996987,160186256
92,99123662,159129736
93,156842504,159440579
94,156181914,162296255
95,141333991,123201067
96,129544763,112792431
97,44030034,88919343
98,143564467,157375392
99,103033540,147978990
100,126667838,162092297
101,136778436,160170926
102,157603576,157913535
103,153492481,157661668
104,163082033,163084954
105,163457742,163438832
106,161177361,161802059
107,159044139,159045905
108,133214137,138170744
109,157519284,156551474
110,82915070,161408758
111,158787641,157597218
112,162652115,149091096
113,161136078,161138215
114,162387402,162337926
115,94588577,143757067
116,161636357,161384073
117,163319891,122701744
118,162428771,162413677
119,153071201,160006738
120,111958690,162294169
121,157687360,125940504
122,157046484,157086795
123,162474364,162480414
124,127768124,148454750
125,158527277,77563546
126,162172506,162727158
127,116093050,157974513
128,98644992,125467134
129,138208047,161369828
130,160102938,163491731
131,162540368,132339079
132,145774858,161647491
133,70319732,161592844
134,156911194,156911196
135,159084487,162867870
136,135292099,138167370
137,157075720,157063220
138,162731913,162720391
139,85556386,137935153
140,155256114,157896726
141,78696550,105690207
142,130741602,159770825
143,136996083,161583851
144,160336612,160357851
145,160343543,152883067
146,158532043,158716856
147,157226779,157226909
148,158640499,128289356
149,158199162,151915942
150,18562294,163138980
151,141005256,159635909
152,158417639,154684735
153,123602152,159146266
154,157312560,157173924
155,67966310,105242994
156,161306965,161549104
157,159935697,159982358
158,159674912,160163044
159,137871502,161823049
160,162625585,162496441
161,157061641,157045559
162,158359644,157656711
163,140859557,157776564
164,136749898,160323485
165,160042502,160053096
166,105160815,158132860
167,157689143,139683972
168,144309785,157012006
169,158920281,96376199
170,157576780,157543789
171,100542368,157411942
172,156911304,140769411
173,156974062,156963363
174,160071065,158585924
175,139404710,158424406
176,153199058,157626234
177,59609284,38615794
178,62504973,155629354
179,159517097,140431984
180,163352740,163353313
181,161877313,161542326
182,48943070,154179439
183,30979024,162420730
184,155477580,84825446
185,18920173,159295696
186,158816115,158819214
187,159986674,159983350
188,160785002,160755177
189,151662878,95350122
190,104685867,157342545
191,163303300,163315304
192,142560777,158787213
193,160365099,160365099
194,94448853,98525623
195,161107037,161103221
196,159520682,159534443
197,160041118,160034298
198,162166742,162164835
199,157661380,154135258
200,125220755,159846760
201,159473512,159539801
202,162888409,63888513
203,161536371,67627296
204,162611858,156023154
205,154298282,158631279
206,159494621,159299345
207,159096885,158839448
208,159901476,159901478
209,138170465,159124725
210,159206000,158933654
211,158101598,158105710
212,160353204,160446613
213,83713607,144092319
214,161471361,161247660
215,116897054,159076359
216,116643078,159776135
217,163373367,163371270
218,152695326,150248244
219,138466326,157606920
220,158579347,158584509
221,160397391,160304082
222,158176102,158169803
223,54441119,161063875
224,161151039,161193045
225,130741602,161595619
226,98674697,153674593
227,161979039,161999579
228,154135119,158400900
229,160688108,160689566
230,125548556,160198793
231,159365753,85158465
232,159381522,159382472
233,65996059,120201960
234,156591899,138173613
235,161398498,161406396
236,156872321,146128306
237,133336585,163062024
238,159156553,159158358
239,95269299,147176883
240,136778436,114497064
241,163528924,163527429
242,149383731,137935466
243,159765669,159757309
244,67747351,49013557
245,129766132,114690647
246,159648684,135374360
247,163214344,163220771
248,111924038,138510034
249,153506202,157274176
250,163355086,163220342
251,159498515,159465014
252,152762842,152720389
253,160279936,160291867
254,160261772,160264895
255,137341949,162283806
256,161884938,158143403
257,99899632,162514054
258,154320643,163332573
259,143221813,162248437
260,160709633,88061731
261,118479119,149644403
262,156809576,156861071
263,145390664,160865689
264,140568498,154422245
265,94168122,119511849
266,159038637,121802664
267,161280393,161280370
268,46555048,157136069
269,59732111,159648686
270,160470207,160520577
271,161736437,161738879
272,106392711,141525855
273,159793610,159800170
274,154840652,162105623
275,159317145,159365812
276,100313883,157261417
277,140342127,148891883
278,160597052,160599551
279,151145821,159907562
280,112341675,159982789
281,124405872,161351913
282,138227985,160716678
283,162619667,162625903
284,73339413,131124865
285,85165242,124935013
286,159524909,159526344
287,162368379,162414031
288,153686170,160190728
289,158605030,145742966
290,152722341,154132772
291,65994796,158386531
292,121118914,160170320
293,159070457,131902923
294,160372587,160370800
295,97324464,163406265
296,96738112,104424023
297,158274691,159163963
298,156243299,148373940
299,160367124,160363506
300,91543981,156857550
301,138309597,157863419
302,163095785,163095053
303,162405080,162468341
304,151557554,126500851
305,141071617,143213007
306,136370201,159113089
307,149800111,126788333
308,162459237,154281188
309,162167636,159213906
310,157851260,156736095
311,162127479,87178766
312,160702117,160699672
313,163184415,163381124
314,159454688,159429312
315,139028005,158445983
316,158573380,158574724
317,124103627,161212767
318,150188404,153410087
319,159866197,159866208
320,60413999,160473054
321,94653508,68884438
322,163085674,163202500
323,137656404,158095951
324,154233116,162211041
325,144603638,159966722
326,158919456,76959048
327,162976019,162974484
328,121769181,160606926
329,133855493,162652468
330,163122013,163005717
331,109642343,158416592
332,159613520,159125601
333,140795065,115107788
334,158560206,158558778
335,161239044,161214825
336,157830228,157797048
337,157963978,158007679
338,160404693,160484742
339,163346262,163366400
340,107679783,124120512
341,161492985,161241258
342,158166875,157730728
343,153244245,158165717
344,160848335,160848333
345,158942561,158949752
346,162872411,161656926
347,160076721,150074615
348,106411971,156435310
349,158599843,158599874
350,150941861,163430958
351,161095211,161128794
352,70091472,158014825
353,160610099,102015145
354,157203863,151074502
355,125036864,158738985
356,160521704,161950705
357,99219220,147979756
358,159703636,159703637
359,160087901,160088698
360,91544792,160322873
361,159880408,159833466
362,161610797,141882724
363,163196720,163247568
364,160141377,160147247
365,162429897,161649221
366,157291416,157293808
367,149787209,161138498
368,136778436,161647024
369,145942207,145942207
370,161114180,157281419
371,148773097,150158045
372,108209676,106885391
373,161934486,161070542
374,158305681,158282526
375,156877156,156931611
376,160347749,137533251
377,161708319,161712618
378,161362847,161672216
379,125726183,163245426
380,160031275,157589397
381,162188759,162165426
382,163275776,25184415
383,158313413,137613610
384,63516082,49531364
385,98406519,159055368
386,121955916,154485449
387,23151026,160823879
388,141756935,162075522
389,162154314,160844769
390,162242710,162252496
391,161653437,118398613
392,160320258,159451556
393,160833575,159833013
394,141531745,114883345
395,162053496,162044917
396,160404425,160401889
397,154304643,160170503
398,131359903,146915281
399,125433881,160745180
400,160869888,159338684
401,84768472,159988931
402,159382717,115394398
403,110067660,159557175
404,158397817,148132907
405,65995982,159473846
406,159722356,159715475
407,162983308,163028949
408,155579346,157073590
409,70091472,111306985
410,99899632,163154610
411,159156047,138546903
412,163255271,163218258
413,122498634,139025198
414,161118924,161639973
415,163461305,163463282
416,159686385,157323163
417,117276320,114443387
418,142796097,160833676
419,139500920,139531307
420,156883025,120642493
421,141562229,159608186
422,121175525,158817370
423,162092367,119362154
424,158184704,152761997
425,160273964,160271346
426,68195120,157591341
427,157518490,157526700
428,141672555,152748462
429,163259539,163301210
430,157051071,157056437
431,162361030,162358830
432,162012930,107597359
433,161300735,161340440
434,129163738,129163738
435,158025185,158023903
436,159733199,159726581
437,91683640,91683640
438,161334361,161316332
439,161154050,161092405
440,70088812,159604837
441,163007790,154562249
442,157845928,157822562
443,25007956,158974785
444,162547199,150668983
445,161468991,161460181
446,157495800,151440780
447,162738548,162634206
448,157440801,115477508
449,159799658,159666562
450,162361991,153948297
451,161719461,132129591
452,163118678,163061515
453,158344456,159669995
454,157171378,157279763
455,159498477,159543350
456,147941738,65995939
457,158993661,93113744
458,160395826,143389369
459,151124392,153446505
460,132605777,150962126
461,127904660,147294313
462,159939396,67257708
463,162068773,162063909
464,154230817,157950693
465,106872191,160317585
466,135774266,160342827
467,95687047,34353327
468,158301475,158950992
469,16590663,158399654
470,155695417,159832839
471,161725902,163238927
472,159140614,159147828
473,160332257,160316498
474,140565928,160835564
475,147404007,161742424
476,65995915,133843196
477,160641708,160567730
478,140045679,151849564
479,158717413,158670724
480,160910343,160971374
481,109839887,138166624
482,137082619,43336896
483,158214987,28783211
484,86494679,102061503
485,157125187,25657650
486,158791215,130640005
487,66599393,75647565
488,163342107,163348629
489,162742971,162762914
490,160442525,160940195
491,160985268,160955560
492,159123979,159126105
493,105712890,158538649
494,79021695,156847001
495,157262163,157263661
496,156288887,151117792
497,161564213,161896156
498,148855905,113147369
499,158956317,158956314
500,131500930,159756299
501,162524293,162499677
502,161557438,161549732
503,158659439,153526119
504,159070457,159648622
505,156877391,156853674
506,141199217,132338308
507,157367356,149652674
508,163202356,163192282
509,157559161,157599277
510,119106656,145104153
511,157104266,157108771
512,157538924,142746355
513,79848226,156332765
514,162020399,161978418
515,158491610,134475461
516,89768637,147217259
517,159536058,159634706
518,158936994,158907800
519,162072417,121081010
520,54127061,134226172
521,160059698,160057876
522,161683293,71194165
523,159293021,159359537
524,84440082,162364273
525,108850529,128138965
526,157533566,112219265
527,161349839,161127490
528,162464117,162543050
529,155017340,153658152
530,159240573,154133578
531,107433069,161244668
532,122359557,158738930
533,162399157,162380642
534,157851579,157656905
535,161034280,160004869
536,125959391,161767272
537,159217938,159217940
538,163140102,163122029
539,162234797,115990959
540,143371354,134954464
541,134302559,161055926
542,160566752,161050482
543,146786179,158995952
544,157967983,157967984
545,86945006,160712418
546,159729320,159709285
547,157952080,158131862
548,157505333,157732558
549,158938076,158970838
550,157019449,156948071
551,156855722,123677050
552,61222315,158946707
553,137068701,162245040
554,149696479,99858569
555,138293108,157553202
556,142361237,162597376
557,109836769,161215606
558,125432807,132108876
559,161812699,161813991
560,109679325,137530775
561,65926050,153283619
562,161639679,112876467
563,161942736,156482753
564,152603712,140109953
565,156900759,156905389
566,99591340,159644954
567,160906757,160914019
568,41634634,159314723
569,155177287,155300975
570,145485079,157616715
571,147816374,157033945
572,163109204,147719790
573,68704549,159076826
574,161588242,161592213
575,159336782,81190092
576,151805633,159660583
577,117353346,161031537
578,114289488,157677471
579,77031701,157697334
580,98896207,152653339
581,140978599,122880824
582,159921215,159867947
583,145563271,137940893
584,159123522,159377659
585,130910823,149353524
586,131699037,131356701
587,162072609,156927156
588,156884313,75875581
589,159400500,149185915
590,158831774,150684753
591,97950168,156416073
592,160010195,160007680
593,46537743,157914569
594,54837278,147962696
595,158391987,162308278
596,163499665,161394718
597,159687924,159692007
598,162145785,160662962
599,149593031,126836816
600,162329408,161163014
601,120529309,161459737
602,162957376,163117296
603,158452145,158454731
604,157572763,157559181
605,41892615,148702274
606,157347336,156358805
607,145774858,161647419
608,160212013,160334108
609,102468370,162885750
610,163569702,163554733
611,163106113,162291883
612,153744530,96795583
613,162277973,161925284
614,145286370,110560843
615,146299084,136237789
616,154918909,161783791
617,157598208,91421582
618,160881383,162445820
619,158262726,159880403
620,59649503,93244920
621,152481663,111253176
622,162204324,162833140
623,157880583,163069547
624,156674482,146075454
625,158052708,157949094
626,158002984,158125892
627,108999695,154283299
628,161323225,161322189
629,48602291,160167575
630,118918475,144082562
631,150589719,148863336
632,163091356,163086273
633,127616842,160529315
634,160292445,160295033
635,159791413,69819085
636,160512704,160506145
637,152569248,109476563
638,125729864,125729864
639,158752441,160426787
640,155845743,89737599
641,122574352,161953249
642,158395518,133553267
643,158833361,158815985
644,162630410,162637030
645,159327849,159291856
646,159969722,159963520
647,163461304,163463317
648,48893734,111976516
649,161789376,161789377
650,161526726,155472601
651,159382459,159381574
652,46537743,153884036
653,161525435,153570121
654,28043079,162506058
655,158589882,158645141
656,90783117,157660866
657,159558055,159289351
658,145559552,28601005
659,116393025,160624475
660,163331800,163331805
661,141159235,145289644
662,160479824,159660576
663,162929904,162930208
664,155471635,162841640
665,161993490,162040118
666,88457921,161832856
667,107401523,118660408
668,159782784,159800729
669,108139197,159547448
670,102423752,162749317
671,70086285,150079859
672,160566398,160061489
673,157226813,157239116
674,163458411,163047956
675,150325641,162760019
676,157022493,157851185
677,163288258,163121867
678,163520082,163485377
679,156677059,133249919
680,160628655,160623864
681,161268980,161282210
682,163224411,163413929
683,157247683,157124613
684,153362721,154094259
685,156280021,134772330
686,162655569,162654494
687,160284245,160288555
688,162345332,157438407
689,162032539,161897464
690,156955444,160265645
691,153791257,159034756
692,157126213,130535758
693,154333395,157413487
694,146962582,82976797
695,133067681,148116829
696,123763491,160826171
697,131798948,90622441
698,162301019,147077523
699,128229125,146516320
700,159187590,158931665
701,152718739,157865989
702,161501814,161507762
703,158471197,146061435
704,142248599,158305569
705,56382573,152934599
706,154109489,72189864
707,160631685,160643102
708,157947946,157923290
709,159761909,159753557
710,158307801,158310296
711,101258220,157772508
712,153689644,159623474
713,129032193,146123344
714,120633724,163002226
715,160540663,160734747
716,157319625,102563383
717,140584893,117270071
718,158592920,141461608
719,154660865,53620961
720,162183577,150760276
721,32708531,159004426
722,151781972,160539853
723,153721799,132464298
724,70271978,157161552
725,157078272,151339416
726,161179698,161210012
727,157759964,160402172
728,140445614,159073346
729,161090034,160822091
730,101999486,162966344
731,101228953,137942232
732,157969979,157973734
733,161415907,161457360
734,159140779,159091063
735,144270630,157350184
736,156175691,158558956
737,158672606,158672677
738,162773452,163348702
739,134808484,157435748
740,100202581,156104418
741,153369224,157867186
742,160552816,160553097
743,146253745,158550973
744,138579751,161985584
745,143760848,159742817
746,162253086,162069362
747,159729913,159897726
748,103925505,129518984
749,162493925,162525637
750,135288242,158154963
751,157246804,25646214
752,161371810,161375056
753,158271735,150148698
754,163262235,163266707
755,126808295,158238527
756,161577963,159164827
757,73092886,129680070
758,135978868,136131700
759,118644802,147107838
760,120544450,110196473
761,162505707,162495281
762,159911852,159933475
763,162457038,133246306
764,157163875,157172833
765,158491429,158495642
766,157310745,163142771
767,162809210,162634478
768,159650254,45722498
769,154887874,136126898
770,160167786,71765442
771,160931582,124058811
772,159143150,159132476
773,161240669,161170333
774,161208732,161724397
775,159735001,159786076
776,114012980,116153662
777,161164331,107446059
778,158664958,158612468
779,99899632,156811680
780,62504973,132678593
781,159699146,158593818
782,162332238,162333386
783,156579385,100475050
784,138507993,159806045
785,158461708,158109720
786,156423784,159140839
787,162663040,162198532
788,157482700,157482703
789,153586801,157160883
790,112344722,156842865
791,152802619,58426531
792,161147713,106779183
793,70086286,124044932
794,133084072,143727672
795,127268156,152151488
796,120905504,162995949
797,158147867,158168711
798,160061003,160005095
799,161724402,158935826
800,161296509,154717463
801,159025746,159027447
802,128168545,161521317
803,135869447,85692562
804,159178035,82504073
805,150637531,158368458
806,159479925,160917375
807,105778337,161094119
808,148983850,162837183
809,151970096,136800285
810,158538623,158240847
811,160571287,160578002
812,160887398,160908376
813,158181348,160295922
814,159100584,159111521
815,161156191,91058605
816,152786615,136847471
817,159873354,160000015
818,161538583,161672863
819,157528961,157537974
820,161573131,161820962
821,137085860,157376975
822,160268252,149911258
823,106392711,161886382
824,157731707,157726973
825,163112733,161883447
826,158311016,158225433
827,163382622,163383285
828,156285013,157671980
829,161935989,161932666
830,156905678,156907550
831,160800149,160807494
832,161332532,161337057
833,162300124,162300125
834,151669032,85696380
835,150465710,157076193
836,160641122,160633554
837,156689797,158153969
838,159933877,159933900
839,114100557,159649554
840,46646166,161874559
841,160556262,160534358
842,100923956,150483835
843,151790758,157656135
844,159138532,159061128
845,151237047,157150635
846,158158629,158237148
847,83938977,149194485
848,82791864,162531684
849,161266840,161285530
850,157584703,157580066
851,156915136,152099292
852,157868929,144844225
853,154133689,157970632
854,162489235,162497760
855,103222994,158515658
856,156862609,108885858
857,157319738,157851530
858,160210958,160214203
859,149041961,152904005
860,144143794,156270505
861,158219093,146025229
862,158507483,160574560
863,161691079,161675040
864,159730689,156291983
865,157838115,157833372
866,60254011,115168147
867,157437088,88897991
868,161485244,161691809
869,136531575,136531575
870,85207142,141948878
871,135891053,161596702
872,158397396,161718555
873,161151205,160791758
874,160448636,159362904
875,129943745,68186476
876,158402694,161302657
877,159755246,147608962
878,142508049,159495797
879,129018482,160228961
880,161610559,161615547
881,162043532,161858047
882,163302160,143330555
883,25916025,158479628
884,156908727,113438380
885,65995922,157321987
886,158113213,155632382
887,161644640,161642754
888,158598252,158594931
889,161596289,161603794
890,90683018,113105684
891,152722601,157423303
892,162193372,158769323
893,163112333,79219141
894,157400985,155783061
895,158148961,160136308
896,69053137,67290345
897,159188748,159617708
898,160787572,160781022
899,159986848,159841547
900,102706565,159399286
901,160543652,160600911
902,158122465,140957208
903,105719207,160045564
904,157719583,157716218
905,138449451,148709492
906,158353102,159684254
907,142057982,158523043
908,157044317,157076044
909,152882510,157046633
910,146217479,157101976
911,162540062,155938269
912,159556031,155995534
913,131230964,156927768
914,161046639,151028855
915,158831783,153575402
916,43561643,163501432
917,161854907,161856574
918,142155647,131831096
919,99899632,162766044
920,148769785,160094937
921,156923646,153523443
922,114687861,121629543
923,159501281,83360674
924,163398535,156560575
925,163113243,68173733
926,161460008,161186189
927,121521050,121521050
928,156843250,156702888
929,161927110,161937231
930,159565182,155955215
931,160239274,160178434
932,162463614,162463629
933,160207947,157575562
934,157488322,82522756
935,117999253,152592875
936,157578129,157610985
937,160469934,160532593
938,146651441,139529489
939,60958542,158375333
940,161526726,127088086
941,162833895,162834115
942,160308861,160319744
943,157902561,157964290
944,159895106,156792336
945,161255867,136324436
946,125889851,161959962
947,157632963,152719777
948,161109757,161107535
949,159072570,157647976
950,151866835,149436777
951,162573045,162584886
952,152845597,158983979
953,162597458,163049171
954,158115711,38311658
955,85660622,139884610
956,160148208,160167529
957,154845981,157125741
958,42031637,154141246
959,109020089,152776238
960,154109489,158566245
961,121399339,162120842
962,62504973,126021607
963,155502130,139884107
964,156052980,157716873
965,116286978,161260804
966,162334471,79484753
967,160076014,160100657
968,158220556,157310188
969,160856830,140511854
970,162521024,162526964
971,62683627,155445561
972,159735864,159707487
973,155025508,162408500
974,152480690,157685329
975,85161079,134956809
976,163122870,163168102
977,159811191,159807309
978,98455555,139143279
979,145182458,162224107
980,158515018,158509285
981,158397967,108746275
982,159398894,44923431
983,162240834,162245103
984,153707248,162534566
985,161921106,161921117
986,157525403,157522005
987,156709802,157004661
988,155256114,92029211
989,163088511,163089504
990,159645110,159687997
991,130741602,158301053
992,155539540,147942915
993,122924013,163105179
994,158831167,158809117
995,94571441,162165444
996,162209387,162207091
997,159384346,160170049
998,156896854,156937119
999,155136654,154830739
1000,162661447,129527873
1001,156725613,159791798
1002,159506268,131758674
1003,159613248,158211483
1004,162584413,126484300
1005,162223964,162037683
1006,159266531,159721043
1007,161863015,153231932
1008,160157201,160157202
1009,160118504,160043620
1010,140382115,18765919
1011,157806397,153825008
1012,157429693,157434392
1013,135596996,138510525
1014,41067320,163145499
1015,160721506,160737343
1016,152722348,157851631
1017,157489345,157474504
1018,126615591,159191999
1019,153862216,142480076
1020,143487933,163245497
1021,157745370,157789755
1022,162496160,162874141
1023,160416844,160433970
1024,162966965,146341025
1025,161510653,161510654
1026,134924506,127805935
1027,158709511,158714997
1028,158562079,158670426
1029,158719738,158720629
1030,139883905,160162640
1031,141282067,54960897
1032,158580990,159825171
1033,162795197,162797624
1034,158729495,158769488
1035,156847001,156778550
1036,154416614,162680920
1037,160548644,135394382
1038,155810284,160248326
1039,153940471,161481072
1040,161579272,106747125
1041,154064104,157260725
1042,157348845,157366013
1043,160007778,157419538
1044,58888169,153284807
1045,158816342,158875725
1046,154334570,103320730
1047,159609664,161357075
1048,91956101,159967713
1049,159709728,136286964
1050,162281405,162275570
1051,146466782,148126700
1052,121392512,155064717
1053,118946935,100207984
1054,52116872,137940289
1055,160473037,157350374
1056,161055583,161055585
1057,156105410,163272033
1058,163457715,163446628
1059,139117592,150891271
1060,148776968,162057594
1061,161526726,132129600
1062,162465968,162574940
1063,162691489,162671398
1064,157581857,157581857
1065,158647876,157802744
1066,160036114,98132609
1067,162073592,158267801
1068,158720470,145698031
1069,160015994,160170919
1070,162600307,147660721
1071,161262819,163458586
1072,144742567,161092377
1073,160354253,160418844
1074,137769107,162074729
1075,104464777,22230425
1076,140366892,125634734
1077,162496760,162496761
1078,157754987,158120226
1079,137956364,159026248
1080,51479844,155991600
1081,103451163,99033260
