,0,1
0,39902536,39902251
1,38856674,38857294
2,39245637,39245623
3,38746964,30864819
4,39517597,39517554
5,38850240,38850087
6,38743772,38743691
7,38677552,38677853
8,38995142,38997026
9,38646288,39045363
10,39245364,39247170
11,38668049,38667379
12,40055891,40055911
13,39093854,35339639
14,38431481,38431663
15,36439842,36431713
16,40345623,40349676
17,38334331,38334339
18,39545646,39544989
19,37952051,37952874
20,38336149,30712090
21,38421128,38421101
22,39175667,39176844
23,40051324,40060686
24,33244198,38156775
25,24431753,39536825
26,38920728,38945259
27,38601782,38632832
28,39535018,39535007
29,39957058,39957118
30,38655725,38655730
31,38007301,38006776
32,38852225,38853589
33,38087390,38087344
34,38497196,38496249
35,38170937,38171687
36,36619538,26606883
37,35444037,35853629
38,39331945,39331890
39,39774296,39748320
40,39004570,36573038
41,39651145,39651673
42,34679398,40232531
43,38210405,38219908
44,38832108,38827365
45,38609813,38600272
46,38011209,38008771
47,39342281,38615014
48,38229762,38237674
49,38319489,38364918
50,24249968,39466109
51,39167803,39170537
52,38779487,38778471
53,39224104,39216621
54,39584328,39584547
55,39147499,39147783
56,38586885,38586440
57,36609242,37808312
58,38137881,38137605
59,39368424,39366151
60,38998098,38240906
61,39138153,38115799
62,38796114,32582501
63,38180974,38179332
64,29625822,25494297
65,40018410,40018340
66,11597874,39193576
67,38263578,38261102
68,38807344,38807388
69,39886157,39886112
70,39396222,39395961
71,39604323,39603655
72,37680091,39454408
73,30073297,30073297
74,39631826,39632135
75,21491248,40389717
76,39662330,39662344
77,40254144,40247671
78,37639720,39058732
79,38744754,38746763
80,15406989,38079008
81,39938927,39938953
82,37967909,37967097
83,38772284,38771316
84,38307720,38307393
85,38278862,38277903
86,38589112,38590220
87,40375019,40374281
88,39130942,39130957
89,39892736,39894408
90,39252659,39651765
91,38169729,38168457
92,38255264,38252369
93,39762237,39746037
94,39241904,31103951
95,38740579,38740561
96,40249051,40249026
97,38292149,38291637
98,40114357,40113980
99,33036029,28547541
100,39821074,39820954
101,39809204,39808644
102,38906932,38902836
103,22793588,25789562
104,19368140,40020229
105,38196763,38196681
106,39357274,27622446
107,24335755,38262393
108,39161887,39163879
109,39422701,39424264
110,37883719,37885203
111,37577508,39978880
112,38091134,38092764
113,39181328,39182338
114,38818483,38816813
115,35307527,35534953
116,39551443,39569784
117,38900145,39377320
118,37986682,37989907
119,40056940,40055765
120,39256577,39249491
121,38133167,38133237
122,37051173,39883266
123,39747021,39748200
124,39767088,39765920
125,39526111,39527955
126,38278875,38281711
127,38862719,38864031
128,38943167,39518862
129,38281793,38279688
130,40369336,40369175
131,38804527,38804463
132,38420526,38420494
133,40162978,40162600
134,26920377,39834534
135,39778657,37921621
136,35945870,35697372
137,38063279,38063257
138,38079806,38079759
139,39674081,39674092
140,38646880,38649188
141,38771300,38772204
142,37881092,37885018
143,38589171,38589586
144,38085687,38087104
145,31710663,38237624
146,37955271,37955326
147,40233503,40232836
148,38159709,38157505
149,39017809,39017770
150,35942527,38645358
151,32443864,38949334
152,39398445,39398362
153,38386120,38386554
154,38247039,38247028
155,40375143,40373877
156,38059311,38077137
157,40094534,40094376
158,39483635,39483559
159,40056990,40055788
160,38995146,38983183
161,40103225,40102037
162,40135856,40134425
163,40289760,40289755
164,33686854,28932905
165,39188215,39188277
166,37948656,37948657
167,32460469,38984462
168,37946269,33652117
169,39000276,39000707
170,38981832,38979757
171,39749893,39786153
172,28488781,39352674
173,38223764,38223771
174,40056976,40056959
175,39280435,39280455
176,39896459,39893638
177,37998984,37280471
178,39455271,39455287
179,39216653,39214610
180,39005612,10692603
181,38951581,38949993
182,39304861,39306030
183,36700146,39005522
184,39156160,39156114
185,39758099,39758099
186,39690457,20803860
