,0,1
0,-2,22630
1,-2,23897
2,-2,23518
3,-2,22884
4,-2,22018
5,-2,23409
6,-2,22562
7,-2,22938
8,11830,22306
9,-2,23116
10,-2,22995
11,-2,23078
12,-2,24017
13,-2,23150
14,-2,22540
15,-2,22940
16,-2,23869
17,-2,22443
18,-2,22319
19,744,21999
20,-2,22687
21,-2,22722
22,-2,22768
23,22286,22834
24,-2,22075
25,-2,22428
26,-2,22912
27,-2,23968
28,-2,23891
29,-2,24144
30,-2,23400
31,744,21900
32,-2,23856
33,-2,23791
34,-2,22042
35,-2,22691
36,-2,22744
37,-2,22543
38,-2,22495
39,11830,21861
40,744,21845
41,-2,23212
42,-2,22829
43,-2,22895
44,-2,23037
45,-2,22602
46,-2,22306
47,-2,23677
48,-2,22154
49,-2,22878
50,-2,23806
51,-2,24032
52,744,23673
53,-2,23793
54,-2,22223
55,-2,23539
56,-2,23318
57,11830,23872
58,-2,22704
59,-2,23591
60,-2,24075
61,-2,23426
62,-2,22252
63,-2,23976
64,-2,23163
65,-2,22756
66,744,23132
67,-2,22308
68,-2,23740
69,-2,23765
70,-2,23343
71,-2,22907
72,-2,22431
73,22286,22770
74,-2,23241
75,-2,24080
76,-2,23370
77,22777,11830
78,-2,22528
79,-2,22909
80,-2,23471
81,-2,23566
82,-2,23321
83,-2,23729
84,-2,23657
85,-2,23065
86,-2,22419
87,-2,22661
88,-2,23851
89,-2,24073
90,-2,24063
91,-2,24072
92,-2,23266
93,744,23508
94,-2,23486
95,744,23254
96,-2,23651
97,-2,22239
98,744,23590
99,-2,23490
100,22286,21841
101,-2,23529
102,-2,23064
103,-2,22991
104,-2,22265
105,-2,23786
106,-2,22174
107,-2,23179
108,-2,23814
109,-2,22794
110,-2,22613
111,-2,22631
112,-2,23951
113,-2,23794
114,-2,22205
115,-2,23821
116,-2,23298
117,-2,22534
118,-2,23689
119,-2,23012
120,-2,22433
121,-2,23713
122,-2,22585
123,-2,22090
124,-2,22048
125,-2,22777
126,-2,23655
127,-2,22785
128,-2,24058
129,-2,23421
130,-2,23232
131,-2,24006
132,-2,23273
133,-2,22268
134,-2,23696
135,-2,22694
136,-2,22883
137,-2,23748
138,22286,22540
139,744,23100
140,-2,22627
141,-2,23328
142,-2,23648
143,11830,23757
144,-2,22452
145,-2,22939
146,-2,22168
147,-2,22770
148,744,21844
149,-2,24009
150,-2,22399
151,-2,23551
152,-2,22020
153,-2,22457
154,-2,23460
155,-2,23788
156,-2,22604
157,-2,23380
158,-2,23166
159,-2,22183
160,-2,23309
161,-2,22772
162,-2,23112
163,-2,24123
164,-2,23156
165,-2,22155
166,-2,22145
167,-2,23148
168,-2,22998
169,-2,22844
170,-2,22593
171,-2,23485
172,-2,22030
173,-2,23346
174,744,21851
175,-2,22965
176,-2,24026
177,-2,23889
178,-2,23394
179,-2,22732
180,-2,22855
181,-2,23745
182,-2,23055
183,-2,22928
184,-2,22083
185,-2,22810
186,-2,24112
187,-2,22832
188,22339,11830
189,-2,22328
190,-2,22758
191,-2,23453
192,-2,23914
193,-2,23144
194,22286,22715
195,-2,23694
196,-2,23569
197,-2,23314
198,-2,24015
199,-2,23517
200,-2,22092
201,-2,23715
202,-2,24110
203,-2,22478
204,-2,22696
205,-2,23388
206,-2,22186
207,-2,23275
208,-2,23965
209,-2,23637
210,-2,22077
211,22286,22094
212,744,22291
213,-2,23577
214,-2,22181
215,-2,23726
216,-2,22236
217,-2,23583
218,-2,22917
219,-2,23626
220,-2,22607
221,-2,23264
222,744,22650
223,-2,22425
224,-2,22686
225,-2,22374
226,-2,24136
227,-2,23307
228,-2,22351
229,-2,22862
230,-2,23962
231,744,22720
232,-2,23985
233,-2,22693
234,-2,23533
235,-2,22192
236,-2,23862
237,-2,22024
238,-2,23714
239,-2,22525
240,-2,22122
241,-2,22071
242,-2,24030
243,-2,22614
244,-2,23956
245,-2,22504
246,-2,22505
247,-2,22635
248,-2,23355
249,-2,22584
250,-2,23904
251,-2,23217
252,-2,22822
253,-2,23777
254,-2,22179
255,-2,22740
256,744,22544
257,-2,24094
258,-2,22141
259,-2,22934
260,-2,23281
261,-2,23512
262,-2,23203
263,-2,23698
264,-2,23638
265,-2,23202
266,22286,22479
267,-2,23820
268,-2,23333
269,-2,22149
270,-2,22992
271,-2,23462
272,-2,22835
273,-2,23543
274,-2,23739
275,-2,23049
276,-2,22617
277,-2,23044
278,744,23398
279,-2,24088
280,-2,23547
281,-2,24048
282,-2,22848
283,744,23045
284,-2,23385
285,-2,24087
286,-2,22902
287,-2,23015
288,-2,22135
289,-2,22172
290,-2,23893
291,-2,22529
292,-2,22738
293,-2,22146
294,-2,23087
295,-2,22888
296,-2,22647
297,-2,22362
298,-2,23521
299,-2,24010
300,11830,23668
301,-2,24133
302,-2,23454
303,-2,22626
304,-2,22104
305,744,22893
306,-2,22861
307,-2,23225
308,-2,22171
309,-2,22499
310,-2,22868
311,-2,23994
312,-2,23404
313,-2,22712
314,-2,24076
315,744,22943
316,-2,23996
317,11830,22265
318,-2,24003
319,-2,22261
320,-2,23376
321,-2,22059
322,-2,22931
323,-2,24125
324,-2,22153
325,11830,21945
326,-2,22447
327,-2,22620
328,-2,24034
329,-2,23084
330,-2,22369
331,-2,23615
332,-2,24002
333,-2,23283
334,744,21971
335,-2,23152
336,-2,24061
337,-2,23192
338,-2,23452
339,-2,23025
340,-2,22299
341,-2,22334
342,-2,23092
343,-2,22871
344,-2,23872
345,-2,23734
346,-2,24060
347,-2,22624
348,-2,23341
349,-2,23537
350,744,22976
351,-2,23198
352,-2,22809
353,-2,22780
354,-2,23643
355,-2,22143
356,-2,22651
357,-2,23402
358,-2,23287
359,-2,22967
360,744,22901
361,-2,22015
362,-2,22300
363,-2,23449
364,-2,23491
365,-2,22058
366,744,23785
367,-2,22532
368,-2,23175
369,-2,23838
370,-2,22274
371,-2,23514
372,-2,24067
373,-2,23997
374,-2,23628
375,-2,23690
376,-2,22438
377,-2,23124
378,-2,22727
379,-2,22879
380,-2,22403
381,-2,22044
382,744,21921
383,-2,24122
384,-2,22773
385,-2,23564
386,-2,22678
387,-2,23097
388,-2,22876
389,-2,23954
390,-2,23940
391,-2,22749
392,-2,22202
393,-2,23792
394,-2,22054
395,-2,23316
396,-2,23221
397,-2,23834
398,-2,22913
399,11830,22303
400,-2,22036
401,-2,22106
402,-2,23752
403,744,22097
404,-2,23392
405,-2,22360
406,744,23146
407,744,23037
408,-2,23986
409,-2,23199
410,-2,22633
411,22286,22893
412,-2,22640
413,-2,23479
414,-2,24066
415,-2,23770
416,-2,22824
417,-2,22625
418,-2,23871
419,-2,23890
420,-2,23284
421,11830,21892
422,-2,22050
423,-2,23661
424,744,22213
425,-2,22843
426,-2,24027
427,-2,22110
428,-2,23196
429,-2,22606
430,-2,23666
431,-2,23381
432,-2,22976
433,-2,23443
434,-2,22551
435,-2,23197
436,-2,22046
437,22286,22544
438,-2,23224
439,-2,23157
440,-2,24099
441,-2,23912
442,-2,24046
443,22894,22286
444,-2,23669
445,744,22077
446,-2,22845
447,-2,23024
448,-2,23218
449,-2,23822
450,-2,22289
451,-2,22114
452,-2,22511
453,-2,22764
454,-2,23790
455,-2,22213
456,-2,23701
457,-2,23905
458,-2,22388
459,-2,22867
460,-2,23236
461,-2,23195
462,-2,23357
463,-2,22074
464,-2,22160
465,22286,22520
466,-2,22131
467,-2,22247
468,-2,22892
469,-2,23498
470,-2,23154
471,-2,23815
472,-2,22802
473,-2,23300
474,-2,22805
475,-2,24148
476,-2,22348
477,-2,24021
478,-2,23210
479,-2,23122
480,-2,23041
481,-2,22214
482,-2,23663
483,-2,23254
484,-2,22222
485,-2,23723
486,-2,22538
487,-2,23481
488,-2,22488
489,-2,22663
490,-2,23338
491,-2,23781
492,744,22667
493,-2,23285
494,-2,22472
495,-2,23297
496,-2,23874
497,-2,23610
498,-2,23308
499,-2,22997
500,-2,22609
501,-2,24092
502,-2,23883
503,-2,22061
504,-2,24091
505,744,23900
506,-2,22599
507,-2,22552
508,-2,22096
509,22286,22872
510,-2,22187
511,-2,24111
512,-2,22427
513,744,23282
514,-2,22553
515,-2,23589
516,-2,23692
517,-2,22440
518,-2,22598
519,-2,22583
520,-2,23126
521,-2,24119
522,-2,22152
523,-2,23378
524,-2,22052
525,-2,24028
526,744,21737
527,-2,23261
528,-2,23046
529,-2,22142
530,-2,22750
531,-2,23130
532,-2,23541
533,-2,22117
534,744,23512
535,-2,23441
536,744,23333
537,-2,24040
538,-2,22603
539,-2,23356
540,-2,22203
541,-2,23808
542,-2,23021
543,-2,23191
544,-2,22959
545,-2,22162
546,-2,23631
547,-2,23410
548,-2,22372
549,-2,24074
550,-2,22561
551,-2,23439
552,-2,22994
553,-2,22734
554,744,21874
555,-2,22592
556,-2,22105
557,-2,22667
558,-2,23476
559,-2,24045
560,-2,22262
561,-2,22459
562,-2,24056
563,-2,23833
564,-2,23074
565,-2,22057
566,-2,23330
567,744,21855
568,-2,23571
569,744,23933
570,-2,22295
571,-2,22271
572,-2,23974
573,-2,22393
574,22286,22912
575,-2,23252
576,-2,23311
577,-2,22788
578,-2,23568
579,-2,22055
580,-2,23864
581,-2,23269
582,-2,23371
583,-2,23487
584,-2,23045
585,-2,22043
586,-2,22978
587,-2,23952
588,-2,23670
589,-2,23412
590,-2,22680
591,-2,23131
592,-2,24043
593,-2,23233
594,-2,23842
595,-2,22502
596,-2,23080
597,-2,22708
598,-2,22615
599,-2,22207
600,-2,23602
601,744,22499
602,-2,22970
603,-2,23183
604,-2,23785
605,-2,22886
606,-2,23735
607,-2,22365
608,-2,23242
609,744,23888
610,11830,23826
611,-2,23083
612,-2,23769
613,-2,22652
614,-2,22958
615,-2,23847
616,-2,22628
617,-2,23867
618,-2,22458
619,-2,23469
620,-2,22539
621,-2,23169
622,-2,22501
623,-2,23580
624,-2,23505
625,-2,23079
626,-2,24069
627,-2,23921
628,-2,22193
629,-2,22109
630,-2,22739
631,-2,22258
632,-2,23115
633,744,23425
634,-2,22698
635,-2,23363
636,-2,22799
637,-2,22493
638,11830,22759
639,-2,23538
640,-2,23119
641,-2,22577
642,-2,22322
643,-2,23941
644,-2,22029
645,744,21781
646,-2,22689
647,744,22068
648,-2,23619
649,-2,23964
650,-2,22801
651,22286,22647
652,-2,23489
653,-2,22775
654,-2,22023
655,-2,23472
656,-2,23134
657,-2,22987
658,-2,23668
659,-2,23771
660,-2,23802
661,-2,23430
662,11830,22368
663,-2,23107
664,-2,23211
665,-2,22382
666,-2,22645
667,-2,22679
668,-2,23058
669,-2,22244
670,-2,23467
671,-2,23029
672,744,23718
673,-2,23407
674,-2,22032
675,-2,22053
676,-2,23411
677,-2,23497
678,22286,21854
679,-2,22989
680,-2,23705
681,744,23787
682,-2,23072
683,-2,23477
684,-2,23075
685,-2,23878
686,-2,23205
687,-2,24065
688,22286,22553
689,-2,22760
690,11830,23679
691,-2,22210
692,-2,23809
693,22286,21942
694,11830,23895
695,-2,22817
696,-2,23909
697,-2,22368
698,-2,23018
699,-2,23474
700,-2,23991
701,744,23766
702,-2,23546
703,-2,22436
704,22286,21971
