,0,1
0,-2,6467
1,-2,8944
2,-2,8244
3,-2,7682
4,-2,7190
5,-2,7384
6,-2,6700
7,-2,7602
8,-2,8322
9,-2,6475
10,-2,6691
11,-2,6632
12,-2,6522
13,-2,7180
14,744,8768
15,-2,9288
16,7232,6776
17,-2,8293
18,-2,6617
19,-2,8027
20,-2,8392
21,-2,9360
22,-2,9276
23,-2,9699
24,-2,8152
25,-2,7122
26,-2,6969
27,-2,9060
28,-2,8442
29,-2,8480
30,-2,8085
31,-2,8984
32,-2,9726
33,-2,7912
34,-2,8709
35,-2,9445
36,-2,8108
37,-2,8140
38,-2,7697
39,744,6842
40,-2,7041
41,-2,6616
42,-2,6826
43,-2,8101
44,-2,9584
45,-2,8110
46,-2,9234
47,-2,9176
48,-2,8221
49,-2,7302
50,-2,8031
51,-2,7436
52,-2,6848
53,-2,8181
54,-2,6731
55,-2,8017
56,-2,6861
57,-2,9605
58,-2,8949
59,-2,9721
60,-2,7193
61,-2,7400
62,-2,9143
63,5270,7008
64,-2,8948
65,-2,7401
66,-2,9466
67,-2,8626
68,-2,7305
69,-2,7405
70,-2,9317
71,-2,7994
72,-2,6734
73,-2,7693
74,744,6887
75,-2,7522
76,-2,7663
77,-2,8415
78,-2,8458
79,-2,7987
80,-2,8898
81,-2,8303
82,-2,9018
83,744,6235
84,-2,8812
85,5270,8382
86,-2,8284
87,-2,9157
88,-2,7083
89,-2,9460
90,-2,6859
91,-2,7299
92,-2,9250
93,-2,9112
94,-2,7556
95,-2,9292
96,-2,9690
97,-2,7704
98,-2,8100
99,-2,8267
100,-2,8321
101,-2,7720
102,5270,6382
103,-2,8286
104,-2,7143
105,-2,8040
106,-2,7353
107,-2,7437
108,-2,6971
109,-2,7560
110,6817,6627
111,-2,6526
112,-2,7516
113,-2,6889
114,-2,6451
115,-2,9096
116,-2,7734
117,-2,7622
118,-2,8427
119,-2,6429
120,-2,7665
121,-2,7195
122,-2,8750
123,-2,9233
124,-2,9036
125,-2,6818
126,-2,8411
127,-2,7508
128,-2,8681
129,-2,9521
130,-2,6561
131,-2,9257
132,744,7984
133,-2,8648
134,-2,6570
135,-2,8385
136,-2,8996
137,-2,7646
138,-2,6408
139,-2,9116
140,-2,7557
141,-2,6892
142,-2,8225
143,-2,6894
144,-2,6480
145,-2,7113
146,-2,6904
147,-2,8773
148,-2,7736
149,-2,9614
150,-2,9634
151,-2,9490
152,-2,7897
153,-2,8735
154,-2,7375
155,-2,8240
156,-2,9416
157,-2,9688
158,-2,6984
159,-2,7584
160,7232,6772
161,-2,9464
162,-2,9725
163,-2,7364
164,-2,7568
165,-2,8500
166,-2,9327
