,0,1
0,104833046,104844417
1,104549735,104577113
2,100978823,103172140
3,103786288,103786268
4,104732080,104732054
5,106320595,106318875
6,103898937,103898972
7,104093098,102212229
8,98271165,103060055
9,107405662,107414443
10,102788966,102794289
11,105406882,101939634
12,100719439,97807535
13,105814774,105817298
14,107759991,107755512
15,73996442,103978254
16,78869496,102519714
17,95093898,106583150
18,107245945,107240840
19,92241428,102093854
20,102044037,103188661
21,104521045,104521056
22,103464031,105020937
23,107163480,107163518
24,100665531,96172889
25,103634102,104097470
26,103369669,103372275
27,104563353,98746694
28,105715285,105713190
29,86143556,105677419
30,95134494,103597125
31,104764799,104770476
32,96738112,106746053
33,94816566,79846296
34,102985223,102983441
35,95797936,102565692
36,105667275,105738320
37,105271634,105263521
38,102104401,102085776
39,103894801,103852495
40,104068766,104067071
41,106050426,106047110
42,102921083,93732576
43,66331298,57143427
44,103365304,103365243
45,105976616,107053097
46,104098806,62793478
47,107865102,100246638
48,104977154,105564675
49,104018846,103982898
50,86125948,86125948
51,101504120,107871835
52,104042514,104012055
53,104087889,104084627
54,82209016,106103032
55,103680438,104598385
56,106015490,106008749
57,107228261,107185069
58,107794117,107791311
59,106943401,106943354
60,103169557,103175764
61,90069169,60131587
62,105978542,105977481
63,105668318,105665822
64,104742010,104738590
65,105010105,105010060
66,105374089,105409959
67,104461005,104461033
68,107391571,107363204
69,105592532,106387374
70,91755391,104877627
71,104731130,104373933
72,98818135,96147542
73,107077888,107072808
74,106270980,106271215
75,103652305,103651508
76,75869649,22346205
77,103356847,103329892
78,103059287,103020407
79,69185699,86136002
80,92934649,104535805
81,103215685,76220805
82,99417540,100327663
83,90069169,46926126
84,103125975,103129481
85,100005302,104487049
86,107904415,60388537
87,104468461,104468523
88,104292054,103872799
89,101180252,105926511
90,106215081,106196539
91,104264399,101856975
92,100389599,104202930
93,106576978,103474495
94,103421384,103245981
95,105113158,105114722
96,106242095,103215443
97,99718436,103833900
98,103300515,103300937
99,104884251,75941571
100,70091472,99475189
101,103563554,103554863
102,102306931,102301308
103,97371271,70795948
104,104428075,104435042
105,104436493,104436714
106,104268186,104257203
107,84490094,105549242
108,97277604,103285877
109,104633278,90631771
