,0,1
0,-2,25292
1,-2,26188
2,-2,24624
3,-2,24302
4,-2,25216
5,-2,25550
6,-2,25578
7,744,25069
8,-2,25780
9,744,24849
10,-2,25490
11,744,25755
12,-2,26003
13,-2,25189
14,-2,26199
15,-2,24942
16,-2,25073
17,22286,24117
18,-2,24925
19,-2,26072
20,-2,25739
21,-2,24669
22,-2,25352
23,-2,25159
24,744,24877
25,-2,25054
26,-2,25761
27,-2,25132
28,-2,24322
29,-2,24479
30,-2,25462
31,-2,24843
32,-2,25316
33,-2,24905
34,-2,25784
35,-2,24623
36,-2,25579
37,24516,21479
38,25178,25153
39,-2,24790
40,-2,25998
41,-2,26121
42,-2,24986
43,744,25026
44,-2,26153
45,-2,26168
46,-2,25110
47,-2,25775
48,-2,25814
49,11830,23939
50,-2,25663
51,-2,24166
52,-2,25971
53,-2,25982
54,744,25017
55,-2,24940
56,-2,25044
57,-2,26074
58,-2,24503
59,-2,24277
60,-2,25584
61,-2,26007
62,-2,25556
63,-2,25558
64,744,24047
65,-2,26245
66,-2,24450
67,-2,26236
68,-2,24648
69,-2,25188
70,-2,25069
71,-2,24943
72,-2,25005
73,-2,24357
74,-2,24507
75,-2,24819
76,-2,25827
77,-2,24847
78,744,25220
79,-2,25365
80,26055,25796
81,744,25203
82,-2,25177
83,-2,26065
84,-2,24691
85,-2,25392
86,-2,25278
87,-2,25737
88,-2,26053
89,26055,25934
90,-2,25682
91,-2,25994
92,22286,24612
93,-2,25699
94,-2,24351
95,-2,24560
96,-2,25214
97,-2,26010
98,-2,24661
99,-2,25366
100,744,24228
101,-2,26127
102,-2,24369
103,-2,25527
104,-2,24912
105,-2,24317
106,-2,26098
107,-2,24909
108,-2,25594
109,-2,26143
110,-2,24531
111,-2,25566
112,-2,25176
113,-2,26210
114,-2,24618
115,-2,25888
116,-2,26018
117,744,24503
118,25178,25013
119,-2,25643
120,-2,25569
121,-2,25641
122,-2,25156
123,-2,24426
124,-2,24576
125,744,24518
126,-2,25328
127,-2,25033
128,-2,25015
129,-2,24483
130,-2,26141
131,-2,25113
132,-2,26186
133,-2,25239
134,-2,24210
135,-2,24946
136,-2,24645
137,-2,24917
138,-2,25753
139,-2,24409
140,-2,25314
141,-2,26106
142,24516,23234
143,-2,24240
144,24516,22216
145,-2,25231
146,-2,24766
147,-2,24249
148,-2,25114
149,-2,25489
150,-2,26215
151,-2,25324
152,-2,25704
153,-2,24188
154,-2,24668
155,-2,25564
156,-2,24631
157,-2,25445
158,744,24935
159,-2,24991
160,-2,25596
161,-2,24633
162,-2,24718
163,-2,25861
164,-2,24734
165,-2,26240
166,-2,24427
167,-2,25355
168,-2,24267
169,-2,26087
170,-2,26142
171,-2,24183
172,-2,24196
173,-2,25782
174,26055,25832
175,-2,24981
176,-2,24323
177,-2,24346
178,-2,24502
179,-2,24286
180,25702,25246
181,-2,25482
182,-2,25914
183,-2,24206
184,-2,24944
185,-2,24684
